video_id,title,current_view
lbhuvbzNzO8,박정아가 딸을 위해 뚝딱 만든 4가지 반찬 레시피,2376994
sFwTp0l9QRY,쪄서 만든 쫄깃하고 맛있는 짜파게티 #자취요리,804460
UjOMyhVEOKw,시어머님도 놀란 가지탕수,1773226
lTrS6SXoEdI,3개월 만에 진하게 나오는 '매실청' 레시피!,1665283
fT_R1COk5FY,생오이로 만드는 '오이지무침' 레시피!,1104484
YajbNvlxk4c,오이 2개 있으면 무조건 이렇게 드세요! 잔뜩 만들어도 남아나질 않아요! Cucumber dish,390710
ETnCwCH7DS0,집에 있는 애호박 박살내는 방법,889812
Q4ZjpsWIh5s,너무 쉬운 콩나물잡채 레시피,863629
ZyX90N3Imto,감자조림 할 때 90%가 이렇게 실수합니다! 반찬가게 40년 사장님이 알려준 감자조림 비법!,755794
_Ccdac-OdYU,이혜정 고등어 김치조림 황금레시피#고등어조림 #고등어무조림 #간단요리 #집밥 #김치요리,639341
ZzPai6TlRZs,토마토 스파게티 무조건 맛있게 만드는 법,285475
kIk4LQyPgTM,딱 2일만에 완성😊 이렇게 쉽고 맛있는 매실장아찌는 처음 담가볼 거예요,99441
xu0Ad3hmypI,모든 출연진이 맛있다고 극찬한 이보은 오이냉국 레시피,180395
yjfye3ZJCP4,노밀가루 고소함 폭발하는 애호박 레시피,203609
CMlC95TRARY,여름 오이장아찌 #mukbang  #cooking  #food #recipe  #koreanfood,190316
fwCykEBjU-c,#오이미역냉국 #mukbang  #cooking  #food #옥주부  #옥주부레시피 #recipe  #koreanfood #kfood,127197
9wcUfttJe5A,쌈장 그냥 먹으면 손해예요! 이것 넣으면 100배 맛있어집니다,146541
JRtiM-7SJUg,소식좌도 계속 먹게 만드는 누룽지 황금 레시피 | #사랑의불시착,97486
UfDeGaeQ1Xc,이혜정 토마토 고추장찌개 황금레시피 #레시피 #오늘도요리 #집밥,105289
91MBZH2NWSY,딱 두가지로 만드는 오이 계란 김밥!! 오독오독한 오이가 열일하는 김밥,108375
tabp9vf2-q8,"이혜정 실패 없는 강된장 황금레시피, 밥 두 그릇 뚝딱! #레시피 #강된장  #집밥",114987
MiWMR-I6ac0,배라 큐브케이크 1초만에 초코탕후루 만드는법?🤎 #koreanfood #asmr,51776
Oi38eMCSDxI,정호영 셰프 참치 무조림 황금레시피,97004
YIkonwWY31I,토마토 맛있게 먹는 법 #다이어트레시피 #다이어트식단 #다이어트간식 #입터짐방지 #바질페스토 #토마토요리 #브런치메뉴,81413
D9e1JKWio00,이틀만에 완성되는 매실장아찌 담그는법,65211
-tehIGA0uwA,아이들이 매일 찾는 아이스크림 레시피,48051
E8yjREPNAB4,"[급식대가] 간장버전 어묵볶음 레시피 (요약본)ㅣENG, CHT, JPN",79949
E-BZAVLXqDQ,마늘쫑비빔밥 황금레시피입니다.,79433
12tvatwNQR0,-5kg 감량한 초간단 비빔밥 레시피,57856
BSNtiFZbAPU,여름마다 생각나는 할머니의 진짜 비빔국수 레시피 #비빔국수 #koreanfood #mukbang,42802
XmXE62wdUtQ,이렇게 쉽고 맛있는 마늘장아찌 담는법은 처음 보셨을걸요.,18770
gtwgZ3_NogY,감귤류 썰기: 세 개의 칼날이 오렌지를 최고급 껍질로 만드는 법,37245
NnTYzH-MhGs,잡채 하실 때 제발 간장 대신 이걸 넣으세요 #잡채 #잡채레시피 #잡채만드는법 #집반찬,48522
LJgrZg6ayKY,누룽지 절대 맹물에 끓이지 마세요! #누룽지 #누룽지만드는법 #누룽지레시피 #음식 #간식,50954
GZr3F4yuwcc,한가인 눈 돌게 만든 흑백요리사 급식대가 김치찜 비법 최초공개   흑백요리사 #한가인 #급식대가 #김치찜만드는법 #김치찜황금레시피,30760
a9qhbucA5C8,너무 맛있어서 무 한 통 다 먹는 여름 무생채 만들기,47134
x2lWwuhUTHU,만 오천 원으로 만드는 오만 원짜리 누룽지닭백숙,94033
gyySo6pkThE,"한국에서는 낯설지만, 외국에서는 굉장히 흔한 샌드위치 레시피",83539
D5l_Lw0yb-E,수퍼 크리스피 뼈등심 : 유튜브 최신 연구 반영!! 이제 크리스피는 실패가 더 어렵습니다 (Crispy Pork Chop),389190
VZha1F4bS-g,13가지🍑복숭아 케이크&디저트 레시피 모음 | 음악 없는 2시간 홈베이킹 ASMR | 13 Peach Cake&Dessert | 2 hours No Music Baking ASMR,2001
B4Ty3BDcs2E,섞기만 하면 완성! 촉촉한 망고 코코넛 요거트 케이크 만들기 | 여름 디저트 | Just Mix and Bake! Moist Mango Coconut Yogurt Cake,13324
_kr6PMIyDQk,"초코칩 가득, 누텔라 가득! 밀크 브레드 만들기 | 초코빵 | Nutella Filled Chocolate Chip Milk Bread | Soft Chocolate Buns",21225
HHaGQLFcjBE,"(149) 3x Speed 케이크 디저트 베이킹 영상 | Cake Dessert Baking Video | 카라멜 초콜릿 케이크, 망고 슈크림, 레몬 쿠키, 크림빵, 딸기 푸딩",11793
gM5zF8dUEIE,미국에서 난리났다는 레인보우 스프링클 닷케이크 컵 만들기｜쉬운 라즈베리 케이크 | Viral Rainbow Sprinkle Dot Cake Cup Recipe | Easy Cake,23617
ErXq5ZoSGtE,또 디저트 만드심ㅋㅋ,87879
59YkLY909Gw,제철인 고추잎나물로 밥상을 채워보세요 shorts,12148
uM-qy92Axhg,요즘 제철인 밑반찬 고추잎 나물무침을 만들어보세요,7633
cIWmRwt81Bw,누구나 쉽고 맛있게 삼겹살 마늘 버섯볶음 만드는 방법 반찬 술안주로 좋아요,4146
5Ljc6YFaFhM,감칠맛 돌게 무치는 쑥갓나물 비법 알려드립니다,14537
eJ_iKcUaIWk,초간단 어묵콩나물잡채 너무너무 맛있어요,109522
JqyQUSNys70,꽈리고추 이렇게 드세요 감칠맛 폭발합니다,217035
EqXaxOXE6u8,"""매실청"" 실패하지 않게 담그는 비법 알려드립니다",144398
wyT-4AaiFSs,"휴게소 알감자버터구이에 ""이것""을 넣었더니 입에 짝짝 붙습니다",91051
uLDESRQ403Y,편의점 갈 때 요리 치트키 하나 사오세요.,93994
NXjhAfXrPSk,제가 중국집 배달 끊은 이유,221212
ifRUjcBadZc,너무 맛있어서 진작에 이렇게 먹을걸 후회됩니다.,240589
DotUOWWPhzM,중국집 사장님 정말 죄송합니다.,136469
dastQVRrWN8,저 믿고 한번만 만들어보세요. 진짜 맛있습니다.,226074
MCosYMU-DT8,맛있는 레시피✨,2089096
_yEQPz84Q_k,새우튀김 3초 만에 만드는 법,2696279
HhjZBS50L0Y,누룽지 맹물에 그냥 끓이지 마세요! 이것을 넣어야 진짜 구수합니다,1360353
tZ_hQxt_0YA,"간장, 설탕 없이도 맛있는 급식대가 멸치볶음 레시피",434146
e9JHNiozBUI,실패없이 만드는 마늘쫑 비빔밥,175853
3O2qkRO6ZkY,김재중의 초간단 시리즈 다시다 냉면 래시피 #냉면육수 #집밥요리 #황금레시피,93197
KDCxOlR1FXA,밀가루 없이 만든 촉촉한 저당 그릭 요거트 오트 블루베리 머핀 만들기｜건강 베이킹 | No Flour! Low Sugar! Yogurt Oat Blueberry Muffins,32596
Bbd-BXgzcJw,이렇게 무치면 감칠맛 폭발합니다,1047999
K7JpqKjDTvE,급식대가 이미영님의 밥도둑 김치찜 레시피 고기가 없어도 너무 맛있어요,2859901
-Z-JA3ZNOfo,23분컷! 초간단 수육 황금레시피 무수분 항정살 수육,31152
rX1-6Lgu-D8,참외는 무조건 많이 사서 이렇게 요리해보세요,38860
H3wKJAKHNZI,게장만큼 밥도둑인 닭날개조림 만드는법,27405
TBq44b2aSlc,계란후라이 식용유 절대 안됩니다 몸에 좋은 계란후라이 만드는법,39015
C9c2XTy5Gwk,자두 시럽 만드는 법! 시럽을 만들기 전에 자두 씨를 제거해야 합니다.#shorts,32954
zh7OalYXaf8,고추장 간단하고 쉽게 만드는법 #음식 #건강정보 #레시피,47336
H2LIuTaZtPw,목살 굽고 초간단 소스만 부으면 끝입니다!,562704
GbQAeyN8H18,초코칩 빵 속에 누텔라 가득🍫 Chocolate Chip Buns Filled with Nutella #Shorts,14018
2SW8iugATWc,스프링클과 촉촉한 케이크🧁레인보우 스프링클 닷 케이크 컵  Sprinkles&Soft Cake! Viral Rainbow Dot Cake #Shorts,20847
GjR0OrTYNoM,노밀가루 저당 요거트 오트 블루베리 머핀🫐 No Flour Low Sugar Yogurt Oat Blueberry Muffins #Shorts,11197
L2uN0eGWcFc,🍨20가지 노오븐 케이크&디저트 레시피 | 음악 없는 2시간 홈베이킹 ASMR | 20 No-Bake Cake&Dessert | 2 hours No Music Baking ASMR,28267
GnxQa1Ra8pE,흰밥에 이것만 올리세요.,133985
aWneiINd-oY,이토록 깔끔하고 시원한 맛이라니 #콩이이모 #한식바탕 #레시피 #집밥 #열무 #열무김치 #열무물김치,853142
pffE31rWYSg,"오이 있으면 무조건 이렇게 드세요 ""시원하고 아삭한 여름 김밥"" 너무 맛있어서 요즘 이것만 먹고 있어요",79466
8eyWUqggaUk,“무생채만 수백번 무쳐봤어요” 5분만에 뚝딱 해서 드세요,32937
