video_id,title,current_view
UF2b_bQGdu8,오이김밥 하기전에 꼭 보세요 이 방법은 쉽고 맛있습니다,581066
257Ci-TX5mY,윤유선이 자주해먹는다는 초간단 두부채소찜 레시피,905762
bP9qcanA3qA,너무 매력적인 반찬 '새송이버섯 볶음' 레시피!,1010904
ZyR7pwXIxdU,김재중 아버지를 살린 항암반찬 '상추물김치' 레시피 🥬,704859
gytJvejz-AU,김재중이 어머니를 위해만든 초간단 잡채 래시피 #잡채만드는법 #건강정보 #가족사연,716608
PMzl-mDdAJY,집에서도 간단하게 가능한 '매콤 돼지껍데기' 레시피!,939748
7i6Mnz7hHKs,오이 2개 있으면 무조건 이렇게 드세요! 잔뜩 만들어도 남아나질 않아요!  Cucumber dish,287494
tG6qFln80TA,딱 3일만에 완성😊 이렇게 쉽고 맛있는 오이지는 처음 담가볼걸요,256369
mvt2Fywvxqg,출근 전 3분 레시피!! 요즘 난리난 천연 위고비 계란 먹는 법!!,352328
Vk93LyX70k8,양파를 이렇게 해보세요~ 너무 맛있어서 멈출 수가 없어요~ 밥 대신 먹어도 든든하고 살도 안찌는 초간단 양파요리,149192
iDLo3GlAFQQ,오이냉국에 식초 절대 넣지마세요 #오이냉국 #냉국레시피 #오이냉국황금레시피 #음식,376168
zAhK8tBSF4I,냉동참치를 고급참치로 만드는법,175346
J3tZXHBB4BI,애호박 100배 맛있게 먹는 방법 대공개,128721
PvjAEkTH0ho,요즘 제일 반응 좋은 두부강정 레시피,164134
0sBCJnpnBuU,회오리 오믈렛 만드는 법,100620
7l6-S6CG280,짱맛 젤리쥬스 만드는법,92489
AUVmZwWsndE,[미역국 극한으로 맛있게 먹는 법],81949
ZCR_UxwQcz0,폭탄계란찜 이방법이 최고입니다 #건강 #건강정보 #요리,117918
-3Hx2bJh1kg,요즘 핫한 오이김밥 이렇게 드세요! #오이레시피 #오이김밥 #홍진경오이김밥 #아침메뉴 #김밥레시피,86182
GEaVyTPakdQ,“양파장아찌 사먹지마세요” 황금 비율만 알면 평생 씁니다,24114
VlJmrjWaqq8,할머니의 아삭~ 홍합부추전! 바삭함이 두배되는 황금 레시피~,49257
rrJD-xc3syo,요리천재 김재중이 만든 초간단 짬뽕 래시피  #짬뽕레시피 #한식요리법 #짬뽕만드는법,45026
OaIJQZSFC8w,매운 잡채밥 10분 만에 만드는법 #레시피,37566
UgWVshUUpAg,아주 얇은 오믈렛 만드는 법 #farming #gardening #산골 #garden #귀촌생활 #자연농원 #귀촌생활 #food,39052
KPHTCIf9p00,맛있는 삶은 옥수수를 만드는 법은 누구나 아는 것은 아닙니다. #youtube #viral #cooking #corn #오늘도요리 #레시피 #food #trend,43337
bK83BaQdCWg,양파장아찌 간장물 절대 끓이지 마세요,39678
vUz9EWRDW1g,이 레시피 알면 비싸게 고기 사 먹기 아까워집니다!,34917
XUt2oOfaluc,이 가루 하나면 중국집 메뉴 2개가 완성됩니다!,96485
ORSoh3wwJfY,진하고 촉촉한 솔티드 카라멜 초콜릿 가나슈 케이크 만들기 | Rich & Moist Salted Caramel Chocolate Ganache Cake Recipe,4538
aIRKlMyJzOY,바삭+촉촉! 두 가지 식감 레몬 크링클 쿠키 🍋 Crispy + Soft Lemon Crinkle Cookies #Shorts,6976
RmnihrlY9vQ,레몬향 가득한 두 가지 식감의 레몬 크링클 쿠키 만들기 | 레몬 디저트 | Two-Texture Lemon Crinkle Cookies Recipe | Lemon Dessert,11763
d-Sc33IF1Gk,코스트코 스타일 딸기 크림 파이 만들기 | 딸기 디저트 | Costco-Style Strawberry Cream Pie Recipe | Strawberry Dessert,17548
DjTxNjeBbiY,(19) 음악 없는 2시간 케이크 & 디저트 베이킹 ASMR | 수면·공부·휴식 | 2 Hours No Music Baking ASMR | Cake & Dessert Baking,20197
nU2E6LByblQ,망고 크림이 가득한 커스터드 슈크림 Cream-Filled Mango Custard Puffs #Shorts,15165
UnUOLQu4Sj0,망고 커스터드 슈크림 만들기 | 여름 망고 디저트 | Mango Custard Cream Puffs Recipe | Homemade Choux | Mango Dessert,22305
p0S_ixYYCRw,와그작 깨지는 초콜릿 마시멜로 케이크바 Crunchy Chocolate Marshmallow Cake Bars #Shorts,16018
O9ScSqgm64c,[이연복] 겉바속촉 완성! 복주머니 만두!,5285
60ldKd8ZQb0,분명 에그타르트용이었는데… 베이비슈 만들기 대성공✨(이사 전 마지막 집밥),66801
zawdDch9B9w,여름이 오기 전 열무와 얼갈이 김치를 맛있게 담아보세요,9837
_jPD-JPXyzU,토마토와 가지 이렇게 드세요 혈당 뚝 떨어집니다,38316
xd5Mg57D3rU,상추가 있다면 무조건 만드세요,94626
Xp6ImaMbmSo,"염증 싹 잡아주는 ""토마토"" 이렇게 드세요",476811
Ns90_yOzLMc,집에서 만드는 등갈비구이,189853
2YyGR51sneE,표고버섯에 이 가루를 뿌렸더니 순식간에 사라졌어요,118487
XqXt45vzheU,죽순 이렇게 드시면 체내 나트륨 쭉쭉 빼줍니다,30688
_Cc4a_QUTo8,당근주먹밥 이렇게 만드세요 영양만점 너무너무 맛있어요,127457
jTIbL0-gwSw,5분 완성 초간단 뚝불,24069
tY5M7xBc49Y,떡볶이집 사장님 죄송합니다.,96198
_KCtixXuvYA,너무 맛있고 쉬워서 2가지 요리가 영상 50초도 안걸림.,48372
U1Bs0Od-Xgc,이건 만드는게 엄청 쌉니다.,182018
OGJL8WuKNNI,요즘 이게 유행이던데 저는 어렵게 안합니다.,51566
wdHQu8dVuGU,진짜 너무 쉬워서 초등학생도 가능,169199
