video_id,title,current_view
SwlhUjHYjMc,바삭한 대창 굽는 법🤎 How to grill beef intestines ❤️통대창 공구 마감❤️ 대창 #대창굽는법 #julietasmr #mukbang,143637
PfVU_-lfv2g,부추장아찌 만드는 법 #shrots,212745
BKwKlfwNxdE,오이 2개 있으면 이렇게 드세요! 너무 맛있어서 요즘 매일 만들어 먹어요!,81938
U_-sjz27RIc,혈관 건강 챙기는 천연 조미료! 딴집밥 양희경 표 '다시마 식초' 3개월의 기다림이 주는 선물🎁,61692
ltfN24YCPn8,맛있는데 식이섬유도 풍부한 찜닭 레시피,150888
NOpA6QXtmZ4,3일내내 아삭한 콩나물무침 맛있게 만드는법,117570
n1ZnHi2FyVs,많은 병을 치유했다는 기적의 야채수 제대로 끓이는 법 알려드려요,130394
0EgLOaUWK_s,"새송이버섯을 부드럽고 촉촉하게 요리하는 법을 배워보세요. 건강에도 좋고, 칼로리 걱정 없이 즐길 수 있는 맛있는 레시피입니다.",84364
lB-qTC81e5s,"""두릅전 맛있게 부치는 법"" 이혜정 핵심 포인트!!",62295
8I4L3pnL2NQ,손맛 할머니의 집밥~ 파김치! 간단한 재료로 맛있게 먹는 레시피~,61338
iO_T6UjLo-g,봄 향기 가득! 실패 없는 딴집밥의 두릅 장아찌 황금 레시피 🤗,22080
OmTlTXs3GkU,박준면의 고추장떡 만드는 법,49516
SlLFycnhH1c,판매안해요? 문의 오는 머위김치 담그기,49477
aOULmktSiC4,5분 뚝딱! 양파김치 담그는법,42061
yejdAH88jew,평범한 목살인데… 이렇게 만들면 수준이 달라집니다!,33869
128OdZnE-8Y,13가지🌿 말차 케이크 & 녹차 디저트 레시피 모음 | 음악 없는 2시간 홈베이킹 ASMR | 13 Matcha Cake&Green tea Dessert | Baking ASMR,1814
7TBR9Y_veco,이거 다이어트 중에 먹어도 됨! You can eat this on a diet! 설탕 없는 카스테라 Fluffy No Sugar Castella #Shorts,10900
oNlmhW3nImI,카페 디저트처럼 예쁜 딸기 초콜릿 레이어 케이크 | Strawberry Chocolate Layer Cake That Looks Like a Cafe Dessert,30798
rTeWTLBxOdM,겉바속쫀✨ 크렘브륄레 딸기 크림치즈 버터떡 Crispy Chewy Creme Brulee Strawberry Cream Cheese Butter Mochi #Shorts,18188
gipMYR6xGoM,설탕 없이 만드는 폭신 촉촉 카스테라 | 저당! 가볍게! 부담없는 디저트 |  Fluffy No Sugar Castella Cake Recipe | Low Sugar Healthy,26471
ayQRh0qiipE,"바삭한 크렘브륄레 윗면, 쫀득 촉촉한 딸기 크림치즈 버터떡 | Crackly Creme Brulee Strawberry Cream Cheese Butter Mochi Recipe",18463
t7Rdb96B-5U,"(147) 3x Speed 케이크 디저트 베이킹 영상 | Cake Dessert Baking Video | 초코빵, 두바이 초콜릿 브라우니, 딸기 피스타치오 케이크, 체리 케이크",27329
7iODbIKmFM4,"바이럴 두바이 초콜릿, 더 맛있게🍓 The Viral Dubai Chocolate… but better 딸기 브라우니 Strawberry Brownie #Shorts",20402
QLJSc6Jgzzs,딸기까지 넣었더니 더 완벽해진 두바이 초콜릿 브라우니 | Viral Dubai Chocolate Brownies with Strawberry & Pistachio,19719
Q4_O8UK_PKk,한국인은 못 참는 맛   윤기 좔좔 삼겹살 조림 #shorts #cooking #이연복 #레시피 #덮밥 #먹방,37933
YUB4W3eayBo,한 입 먹자마자 맥주 꺼냈습니다 #shorts #cooking #이연복 #레시피 #칠리새우 #태이 #먹방,30647
tKfQbohK0uA,[이연복] 입안 가득 퍼지는 싱그러움! 고기미나리볶음밥!,21219
DpaIazoMGHw,대한민국에 한 명 있는데 #shorts #cooking #이연복 #레시피 #춘권피,110198
edgN2ofv3AE,쫀득쫀득 애호박 부침개,56494
GkY-19_EK_Y,남들 잘 때 빵 굽고... 드디어 찾은 '인생 맨빵' (홀린듯 베이킹 멍👀),87692
9drAdbtkazw,향을 극대화 시키는 미나리 무침 만드는 방법,7145
FXm3VVz3Z-4,고추장으로도 두릅장아찌를 취향에 맞게 담아보세요,10246
ecXT_E4ozTk,고추장으로 두릅 장아찌 맛있게 담는 방법,18224
xsoZ_BqL7Co,먹을만큼만 바로 무쳐서 산뜻하게 먹는 오이무침,25739
KI28CViMiH0,빠르게 무쳐서 맛있게 먹는 오이무침 맛있게 만드는 방법,55198
3bt2vhX7KEA,봄에는 열무 물김치를 시원하게 담아보세요,12320
aMU0pfhH-HY,봄에 시원하게 담아먹는 열무 물김치 이 방법으로 담아보세요,39862
GM2SLsspP4A,골마지끼지 않는 제철 두릅장아찌를 담아보세요,30247
QLzQ5936fgI,달래와 콩이 있다면 이렇게 해보세요,174639
ZUy-CNK9PFc,보리열무물김치 이 방법만 알면 초보도 200% 성공합니다,434076
5o-GA_PJ0uI,얼갈이물김치 200% 성공합니다,189218
ORsg5TMGHnA,느끼함 잡아주는 오이피클 이 방법만 알면 초보도 성공합니다,91509
I0iGYAkayP4,쪽파무침 이 방법만 알면 가장 맛있습니다,215953
UOo7mIEmWMk,윤베리코셔테리어의 NEW 라면 레시피 #라면레시피 #안성탕면,1336487
YboK3dqSaI8,"​""양파에 '이것' 먼저 부으세요. 매운맛은 사라지고 감칠맛만 남습니다."" #햇양파  #양파무침 #초간단레시피",1111413
RCGVbb_5lg8,초초초간단 단무지 레시피!! 비 위생적인 단무지 이제 사먹지말고 만들어 드세요!,784988
sN2PDeYVipw,일본에서 돼지목살을 제일 맛있게 먹는 법,409817
9rfxFJkp7P4,특별히 넣은 건 없지만 진짜 맛있는 표고버섯볶음 황금레시피,117608
x3FkuQy3-5c,"""앞으로 콩나물 삶지마세요"" 이렇게 무쳐야 3일내내 아삭해요.",25788
KK_ZKvfm2lQ,천연비타민 아이스크림 5분만에 만드는 법 #아이간식,31162
tNL9I4lPeIg,오이깍두기 이렇게 만들면 다 먹을 때까지 물 생기지 않고 끝까지 아삭아삭~ 오이소박이 보다 훨씬 쉽고 맛있어요,33585
EQ3mUxe7A-Q,할머니의 손맛~ 머위나물! 입맛 도는 쉬운 요리법~,31622
VOmfIll13OI,"안에도 초코, 위에도 초코… 이건 못 지나치는 초코빵🤎Chocolate Inside, Ganache on Top 초콜릿 브레드 Chocolate Bread Buns #Shorts",23253
Zq5uIkh9ox8,이연복 셰프가 작정하고 푼 #shorts #cooking #이연복 #레시피 #탕수육,151229
Yy1vlHW3Kp8,어른들의 김밥 땡초김밥 멸추김밥 만들기 Kimbap Gimbap,2210307
7qmxQaZRTDQ,박솔미 딸이 너무 좋아한다는 상큼한 핑크전병 레시피,1271766
DjWwcMST5fo,🍔또띠아버거 대량생산🍔,1672925
yJHpogtjKvo,한식대가가 극찬한 비결👏 이성미 두부조림 레시피,1117144
5uPkOG3_aB4,두릅 데칠 때 '이것' 안 하면 향 다 버려요! 아삭함 살리는 비법,921342
CxNVD_ng9Ic,비빔국수 황금레시피,256290
SQdcs3k_7ys,봄에만 먹을 수 있는 보약! '씀바귀무침' 레시피!,267233
JEjkeXKsjW4,추억의 옛날간짜장 집에서 뚝딱 볶는 법,150539
FC3gAoFLpAk,요리 고수 성시경도 놀란 인스타 릴스 파스타의 정체 #성시경레시피 #브리치즈파스타 #초간단파스타 #데이트요리 #파스타  #성시경먹방 #까망베르치즈 #바질파스타 #10분요리,94797
pSUdQmlJhog,운동 없이 뱃살만 쏙 빠지는 레시피 #노밀가루,82988
_Bzx4rvGdOY,요새 딸기 이렇게 먹어요! “딸기주물럭” 요리.레시피,49996
KNfQKOhutTE,초콜릿 크림 넣고 가나슈까지 올린 초코 초코🤎 초콜릿빵 | Chocolate Cream Filled Buns with Ganache on Top! Chocolate Bread,40951
FNSvj4r5pRc,이 조합 뭐야?🍓 What Is Inside This Cake? 딸기 피스타치오 케이크 Strawberry Pistachio Cake #Shorts,24103
dL3noKb8flw,쫀득 바삭!🍪계속 보게 되는 13가지 케이크&디저트 레시피 모음 | 음악 없는 홈베이킹 ASMR | Chewy Crunchy! 13 Cake&Dessert | Baking ASMR,31457
JGtzVUWkU4E,두릅 장아찌 골마지 안끼고 간편하게 담는 방법 일주일이면 드실 수 있어요,17136
DTNs9hdZHkU,두릅으로 전을 부쳐보았어요. 1년 중 요즘만 드실 수 있답니다,22852
nJ5x7lUFQB8,1년 중 이맘때만 먹을 수 있는 산채의 제왕 두릅전 맛있게 부치는 방법,9384
Yy1vaVQH7AA,이제 떡집 안갑니다,372231
dL3NuHy_vSQ,지금까지의 수란은 잊어주세요,40594
UBffngZeFnQ,돼지국밥 1분 완성,89111
uhWCU3Xc5ik,엄마표 청국장을 엄마보다 잘 끓이는 법 (나비엔 매직 디지털 full),2109425
dChK2cPJST8,냉장고에 넣어도 부드러운 콩자반 맛있게 만들기,2575407
JvaFWB_BPvE,다진마늘 냉동실에 보관하지 마세요 #살림초보 #꿀팁 #레시피,502443
JRoOqBxz3fc,연매출 20억 비법 그대로! 미자언니 어묵마늘쫑볶음 레시피,311475
WGwp__4dLgA,"된장 담그기 참, 쉽다‼️ 한 번 담그면 1년이 든든한 딴집밥표 명품 된장‼️실패 없는 비율과 숙성 비법 공개😎",54663
8QBxOJidpJM,요즘 난리난 조합!🍓💚 딸기 피스타치오 케이크 만들기 | Strawberry Meets Pistachio! Perfect Combo Strawberry Cake Recipe,28814
jC9sFCGDtvk,"의사들도 몰래 먹는 ""토마토"" 이렇게 드세요",456845
GI3-TQE6Qog,너무 맛있어서 지금 당장 팔아도 되는 김치볶음우동,27128
