video_id,title,current_view
bbscGJbXeFk,이거 동그랑땡보다 맛있대요 #레시피,1862327
NNWA5i7XsP8,'이걸' 바르니 고급스러워진! '동태전' 레시피!,2392762
2MhKpXYovJE,김치 사업으로 초대박 난~ 배우 박준면의 ‘봄동 겉절이 레시피’,1951630
d2jj3rPVpvg,"겨울이 끝나기 전에 꼭, 무장아찌 레시피‼️",2569612
RxInzWUnIpc,이렇게 쉽게 만드는 전은 처음이시죠? #명절전 #새우전 #간단레시피 #koreanfood #고추전 #깻잎전,1684302
SgjImgnR2N0,계란을 있어보이게 먹는법 #계란요리 #오믈렛 #스크램블에그,1478214
TJ5GcgrkepY,1시간도 안걸리는데 더 맛있다는 이혜정 뚝딱고추장 레시피,2003723
17GkV4PLmmk,약사가 빙수를 만드는 법,991127
RZDpal24VuE,초코파이로 생초콜렛 만들기🍫| #만들기#초코파이#초콜렛#만드는법 #음식만들기 #포장계 #관리자님이거추천어때요 #알고리즘아부탁해 #제발떠라 #떡상떡상떡상,830267
Y7hvZBTBTpg,재벌들이 감탄한 그 맛! 초간단 미자언니 떡갈비 레시피,901125
jBN5-dLVlM8,반찬하기 귀찮을 때 딱인 간단존맛 계란찜 만드는 법,820912
EkDZvbjUHLc,[⭐️70만⭐️] 명절반찬 황태채볶음 황금레시피 #shrots,716386
LGXZ0Vc3bbk,5분 완성! MSG없이 건강한 양희경 뚝딱고추장 레시피,784480
Ke2DRFkU0kE,재벌들이 명절마다 찾는다는 미자언니 떡국 레시피,716689
0tgv1eGB0Wg,다이소 재료로 신박한 초콜릿 만드는 방법,658640
7BAZUjkO5zU,4분 컷 에그마요 레시피,555026
nDif5G8tAQY,소금 밀가루 전분도 필요 없는 기본 새우전!!,374963
V6vcAv0vau8,300만 조회수 검증｜15분 닭볶음탕 황금레시피 (냉부 정호영 셰프),674376
0CRLIvpj09g,가족에게 칭찬받는 황금비율 이혜정 LA갈비 레시피,366137
Sw3JGNbOf3U,15분 완성 실패없는 황금비율👍 이정현 만능간장 레시피,399955
ZmYNCC3qOMM,누룽지 아직도 후라이팬에 하세유?(초간단 누룽지 만드는법),351901
KlWczM-p_nI,초간단 과일롤 만들기🍓| #만들기#초간단베이킹 #쉬움#만드는법 #포장계 #베이킹 #관리자님이거추천어때요 #알고리즘부탁해 #추천추천추천,164121
A3cyXA3-KYI,명절 만두 절대 달라붙지않는 TIP👍만두속 맛있게 만드는 방법#만두만들기#명절음식#명절만두,223723
4ebny6s-U2Q,밀가루 달걀 넣지마세요! 가장 맛있는 녹두전 맛있게 만드는 법,74092
7f0hpHV6pXs,"지금 만들면 가장 맛있는 제철 반찬, 봄동 겉절이 황금레시피",269502
5e3NYtZk9IU,먹어도 살 빠지는 소고기배추찜 🥬 | 혈당 걱정 없는 다이어트 레시피,179768
e_AdUSt4gkE,[⭐️15만⭐️] 고사리나물 데치는 방법 황금레시피 #shrots,157941
x91vqhF_yGs,"전문점보다 더 맛있는""LA갈비찜"" 만들기",140509
SIsU8pcRLgc,명절반찬 오징어초무침 #shrots,126560
ACOe-NHKfBI,속이 뻥! 뚫리는 시원한 나박김치 맛있게 담는법,34210
st1GTxjVkpM,명절마다 인기 폭발! 새우전 만드는법,71368
DR-NPslvAyg,참치캔으로 5분만에 전문점 어탕국수 만들기,32737
RAt1vrUw8iI,파브리가 알려주는 이탈리아 오믈렛 프리타타 만드는 법,68273
ehcaCHex6xo,국물 자작한~ 소불고기 황금레시피,65801
o0iq0C3dmQM,눈오리 쿠키 만드는 법 #눈오리 #cookies #홈베이킹,45891
HCZAkfc8ibM,가지볶음 기름 안 먹고 쫀득하게 만드는 법 #건강 #건강정보,78311
qq-m96foREE,밀가루 없이 에어프라이어로 계란 케이크 만드는법! #노오븐 #에어프라이어베이킹 #노밀가루 #케이크만들기 #계란요리 #치즈케이크 #계란빵 #다이어트간식,51609
Bvd6GA06Ano,부채살 바베큐: 미슐랭 1스타 레시피는 힘줄을 젤리처럼 만들어버립니다,445897
ZVOwzx-AjAQ,🍓음악 없는 2시간 딸기 디저트 베이킹 영상 모음 | 수면·휴식 | 2 hours No Music Strawberry Dessert Baking ASMR | Relax·Sleep,6377
4NbzoWVHsgs,핑크 크레이프 꽃이 가득🌷꽃다발 크레이프 케이크 만들기 | 노오븐 떠먹는 케이크 | Pink Crepe Flowers! Bouquet Crepe Cake | No-Bake Cake,18769
Y1CVP8MK4WM,한 시트로 두 가지 발렌타인데이 트윈 미니 초콜릿 케이크 만들기 | 딸기 & 가나슈 크림 | Valentine's Day Twin Mini Chocolate Cake Recipe,25869
aeodITPUxb0,페레로로쉐 파베 초콜릿 & 휘낭시에 만들기 | 발렌타인데이 디저트 | Valentine's Ferrero Rocher Pave Chocolate & Financier Recipe,31912
acSCqwCc1kA,하트 딸기 초콜릿 무스케이크 | 발렌타인데이 케이크 만들기 | Heart Strawberry Chocolate Mousse Cake Recipe | Valentine's Day,41700
rIw2AfZDsYE,[이연복] 1000원의 기적! 팽이버섯 덮밥!,5144
mysqAKOXYhY,[이연복] 돼지고기와 애호박의 역대급 만남! 돼지고기조림 호박!,12056
2vl9sfY65fs,빵순이가 5년째 만들어 먹는 현실적인 100% 통밀빵 (무반죽 · 섞기만 하면 · 에어프라이어 · 부라타 치즈 · 김밥 · 오이),44559
7ToR3oWpml4,명절에는 햇김치로 배추겉절이를 맛있게 담아보세요,6850
YAdE4uTKfn0,명절에는 빠질 수 없는 돼지갈비찜 맛있게 만드는 방법,10471
JhtNbxr88iM,명절에 빠질 수 없는 돼지갈비찜 정말 맛있게 만드는 방법 심방골주부 2026,23605
kHzrynFIttQ,명절에는 햇김치 배추겉절이로 산뜻하게 담아서 드셔보세요 2026 심방골주부,24850
UFWIgnlxdxQ,칼칼하고 따끈한 오징어무국 맛있께 끓이는 방법,18682
STb_seDUgR4," ""소고기육전"" 100%성공 노하우 알려드립니다",505680
U2k9O0I0048,"""소고기무국"" 기가 막히게 끓이는 특급비법 알려드립니다",471270
g6V1CxaaJXw,"""보리쌀강정"" 초보도 100% 성공합니다",48431
-sTenlNfq3A,"느끼함 잡아주는 ""나박김치"" 이 방법은 보물입니다",642868
uPDI5Cf4pXw,이 레시피는 처음 봤을 겁니다.,52295
iz9vsDnrqhU,요즘 유행 이렇게 쉽게 만들 수 있습니다.,2067150
FsD5ZP_VMUQ,바삭하고 향긋해서 맛있는 '새우 미나리전' 레시피!,1972906
QGUYcHoJXF8,"생선종류 상관 없이, 기름 안튀고 굽는법‼️",543867
g_m3BtLS-Jo,5분 완성! 염도 조절 가능한 이상민 즉석된장 레시피,341849
h7tQ1twmQBU,엄마도 감탄한 봄동겉절이 황금레시피 알려드릴게요.,328917
FfXD4KMhEMo,초간단 밥도둑 캔참치 먹는법,312682
QaHz4gSHJF0,두쫀쿠 다음 아쫀쿠(아몬드쫀득쿠키)가 유행이라고요? ✨️레시피공개,115083
iDSZTGQq3u8,칭찬받는 1등 명절반찬 6가지 레시피🥇 알고가세요~,83064
CQO_MVwv2_s,맥주가 생각나는 최강록 유린기 레시피,83780
1WMik76QUpE,대박 칭찬받는 고사리나물 맛있게 볶는법😊 비린내 없고 깔끔한 50년 비법 꾹!,50032
PR0_ZI_hBvw,카레 향 200% 끌어올리는 방법,235592
hy8N5JTFejg,맛있는 중국집 없으면 그냥 이거 사서 만들어 드세요!,658739
pN342xhTI8g,[이연복] 호불호 없는 중화불고기!,112382
05vANGiMWFw,고등어보다 맛있는 갈치 봉초밥!,56176
gCfxpA2R7Ho,에이미의 입맛을 찾아준 소고기 타르타르!,151300
xdqtjX5ti88,쫄깃한 소꼬리 구이를 먹는 방법!!,608512
bQz8M1cyH9s,지금 만들어야 설날에 맛있게 먹습니다,404605
-6Yegg64NFs,불닭볶음면 10배 더 맛있게 먹는 방법,140456
3ZuroaT_hnk,라면 이렇게 먹으면 진짜 100배 더 맛있습니다.,109728
yqrYWHzi2TA,이게 들어가야 찐 알배추전,1472899
HtKC0RIY32k,오징어볶음 이 레시피로 종결. 실제 음식점에서 대박난 비법.,164092
k9KY0BZoRNU,겉바속촉 끝판왕 녹두빈대떡! 광장 시장 갈 필요없이 믹서기로 뚝딱~ 너무 맛있어서 가족들이 이것만 찾습니다,78163
zNO0N1kTBlk,마파두부를 있어보이게 먹는 법 #백마파두부,102751
0UCIHgbLw3k,💝히즈 vs 허즈 발렌타인 트윈 미니 초콜릿 케이크 His vs Hers Valentine’s Twin Mini Chocolate Cake #Shorts,13038
qgJv0mjOIu8,발렌타인데이에 선물하기 좋은 페레로로쉐 파베 초콜릿 Ferrero Rocher Pave Chocolate for Valentine’s Day #Shorts,24032
LR4RRXhvW3A,하트가 유리처럼 반짝💖발렌타인 딸기 초콜릿 무스케이크 Glassy Heart Shine!Valentine Strawberry Chocolate Mousse Cake #Shorts,22720
gCFQx4LDbRI,꿀 바른 폭신 허니콤 크림치즈 브레드🍯 Sweet & Fluffy Honeycomb Cream Cheese Bread #Shorts,18884
VjXezXZLb-U,"폭신+달콤! 허니콤 크림치즈빵 | 결이 살아있는 ‘찢어먹는 빵’ | Sweet, Gooey & Fluffy! Honeycomb Cream Cheese Bread Recipe",28848
oMsrw6CJzwg,고구마였는데 갑자기 치즈됨,41684
