video_id,title,current_view
sMDxg5eXHbo,미국 아빠들 사이에서 유행하기 시작한 이상한 초밥 레시피,4261838
Oeu_E4mOpiQ,선우용여가 아침으로 매일 먹는 연어 베이글 레시피,3541615
YhDGiyd0B0g,가지나물볶음 절대 찜기에 찌지 마세요! #제철음식 #food,1268640
YDwvdJeff_g,파 듬뿍 간장계란밥.밥 두그릇 부르는 초간단 레시피,2236612
xnP_DDAayVw,청와대에서도 자주 했던 반찬 천상현 멸치볶음,3241844
CbwDbkFVs24,완벽한 계란후라이 만드는법 #요리 #계란,1679473
YbohSP_5sA8,청와대 셰프의 팁이 들어간 천상현 무말랭이무침,1599572
udSLzfgAiCc,"반찬가게 사장님들만 알고있는 전설의 '무생채 레시피', 제대로 맛 내려면 소금❌",593148
xyjizsgkZPA,뼈 쏙빠지는 등갈비찜 만드는 법,1136061
tHtiCr2mBmw,전자렌지 3분컷 계란볶이,1598928
wceYcow-8ek,표고버섯볶음 만들 때 제발 이렇게 만들어 드세요!,1320233
1gl1dziISXs,"기절하게 맛있는 최화정의 봄동비빔밥 황금레시피 (+미나리파스타, 도다리매운탕)",383703
0ZqUDa7Ow3A,젓가락질이 멈추질 않는~ '오징어실채 볶음' 레시피!,1040006
Zv1A9cfwDkE,황금레시피 봄동비빔밥! 호동이 동생 포동이가 먹는 금동비빔밥 2편이에요 #봄동비빔밥레시피,602229
A7DbLfxw9D4,된장 머위장아찌 #shrots,712096
3EHm6SZkdeU,쪽파김치에 이것을 넣어 보세요 #파김치맛있게담그는법 #파김치 #쪽파김치,703343
Py8tFGEj2_s,초대박한정식집 오이물김치 #shrots,466790
PR34qU0xfwA,합격 수육 비법 공개 #윤주모수육,420318
_YpM8SP8_QA,먹으면 기운이 확 차려지는 문숙님표 당근&생강 스프 레시피,347058
ZWfSHqXufog,"🔥요즘 sns에서 핫한 상하이 버터떡 만들기 + 쫀득바삭 꿀팁 포함! (기본, 고구마맛) | shanghai butter mochi",163633
Cg_J5qfUuBo,버터떡 집에서 만드는 끝판왕 레시피!,249108
MemPjl0bHRs,국물까지 퍼먹는 사태 장조림 입니다.,352068
