video_id,title,current_view
bbscGJbXeFk,이거 동그랑땡보다 맛있대요 #레시피,2719401
SgjImgnR2N0,계란을 있어보이게 먹는법 #계란요리 #오믈렛 #스크램블에그,1636360
nDif5G8tAQY,소금 밀가루 전분도 필요 없는 기본 새우전!!,403656
Sw3JGNbOf3U,15분 완성 실패없는 황금비율👍 이정현 만능간장 레시피,421037
iDSZTGQq3u8,칭찬받는 1등 명절반찬 6가지 레시피🥇 알고가세요~,88059
Bvd6GA06Ano,부채살 바베큐: 미슐랭 1스타 레시피는 힘줄을 젤리처럼 만들어버립니다,467600
STb_seDUgR4," ""소고기육전"" 100%성공 노하우 알려드립니다",563990
erkQyA7RFEU,자꾸 생각나는 쥐포튀김 레시피 [ 윤혜진의 what see TV ],1186815
d2jj3rPVpvg,"겨울이 끝나기 전에 꼭, 무장아찌 레시피‼️",2923771
RxInzWUnIpc,이렇게 쉽게 만드는 전은 처음이시죠? #명절전 #새우전 #간단레시피 #koreanfood #고추전 #깻잎전,1808659
LGXZ0Vc3bbk,5분 완성! MSG없이 건강한 양희경 뚝딱고추장 레시피,816101
5e3NYtZk9IU,먹어도 살 빠지는 소고기배추찜 🥬 | 혈당 걱정 없는 다이어트 레시피,187501
e_AdUSt4gkE,[⭐️15만⭐️] 고사리나물 데치는 방법 황금레시피 #shrots,163023
PR0_ZI_hBvw,카레 향 200% 끌어올리는 방법,265041
2vl9sfY65fs,빵순이가 5년째 만들어 먹는 현실적인 100% 통밀빵 (무반죽 · 섞기만 하면 · 에어프라이어 · 부라타 치즈 · 김밥 · 오이),58824
bQz8M1cyH9s,지금 만들어야 설날에 맛있게 먹습니다,422898
iz9vsDnrqhU,요즘 유행 이렇게 쉽게 만들 수 있습니다.,2154160
nSHGePw8rGI,아빠만큼 요리에 진심인 리틀벨루가 #안성재 #안은기 #불고기 #불고기레시피,1539698
IZ2omB6Z6rY,궁극의 초밥을 만들어라 7화,2023957
17GkV4PLmmk,약사가 빙수를 만드는 법,1085135
Ke2DRFkU0kE,재벌들이 명절마다 찾는다는 미자언니 떡국 레시피,742578
V6vcAv0vau8,300만 조회수 검증｜15분 닭볶음탕 황금레시피 (냉부 정호영 셰프),729633
uqV5pPPEz-8,고기에 부어주기만 하면 끝!,70008
acSCqwCc1kA,하트 딸기 초콜릿 무스케이크 | 발렌타인데이 케이크 만들기 | Heart Strawberry Chocolate Mousse Cake Recipe | Valentine's Day,46661
xdqtjX5ti88,쫄깃한 소꼬리 구이를 먹는 방법!!,617521
UFWIgnlxdxQ,칼칼하고 따끈한 오징어무국 맛있께 끓이는 방법,18882
U2k9O0I0048,"""소고기무국"" 기가 막히게 끓이는 특급비법 알려드립니다",513246
3ZuroaT_hnk,라면 이렇게 먹으면 진짜 100배 더 맛있습니다.,113516
TJ5GcgrkepY,1시간도 안걸리는데 더 맛있다는 이혜정 뚝딱고추장 레시피,2062386
0tgv1eGB0Wg,다이소 재료로 신박한 초콜릿 만드는 방법,668467
7BAZUjkO5zU,4분 컷 에그마요 레시피,575944
7f0hpHV6pXs,"지금 만들면 가장 맛있는 제철 반찬, 봄동 겉절이 황금레시피",316659
DR-NPslvAyg,참치캔으로 5분만에 전문점 어탕국수 만들기,41543
g6V1CxaaJXw,"""보리쌀강정"" 초보도 100% 성공합니다",49234
-sTenlNfq3A,"느끼함 잡아주는 ""나박김치"" 이 방법은 보물입니다",685804
