video_id,title,current_view
VrMzjvWdUxw,@평범함다 님의 모닝빵 에그타르트를 만들어봤습니다.,701314
pdJPyRfga_M,새송이버섯 볶음 요리!,1752257
Q7EXpZxWXTM,자세히 알려드리는 '단호박 식혜' 레시피!,1258558
c1QXldeD0I0,7평원룸 복숭아찹쌀떡 만들어먹는 브이로그,411709
6V8dDnB9fA0,바삭한 어니언링 만드는 법@jongho_food,637594
hn74NcybpC0,북한 아내표 오독 오독 오이김치 레시피 #오이김치 #오독오독 #레시피 #노하우 #윤설미,586932
MGdLIMc0h3Q,칼칼한 경상도식 '얼큰 소고기 뭇국' 레시피!,574581
oxm_TDgLSHs,유튜브에서만 최초공개하는 이혜정 청국장찌개 레시피,528678
WWlsIWMgIR4,불 안 쓰고 만드는 1등 김밥 레시피,378113
ee9AUpI04OA,저녁 대신 가지랑 계란을 이렇게 드세요! 갱년기에 좋은 10분만에 간단하고 맛있는 다이어트 레시피👍다이어트 식단,187980
4zXUnQhbK0I,의사가 알려준 10분 완성 건강식! 다이어트할 때 이렇게 드세요! 이건 매일 먹어도 질리지 않아요!,183566
hb0MQUiCvgs,백종원이 말아주는 짬뽕 만드는 법 #백종원,289872
a5NZX_0Bcyk,밥도둑 1티어 계란장 ✨황금레시피✨,359888
oJBY-83Zc1U,“깻잎 이렇게 양념했더니” 맛있다고 난리가 났어요!,263888
s0NoUe36_3o,1인가구 자취생의 피자 먹는 법!🍕#shorts #레시피#자취요리#요리 #피자,257748
r-zyYJnQp8E,단백질 가장 맛있게 먹는 법  #shorts #viral  #proteinmeal #breakfast #diet #다이어트 #식단 #혈당관리 #아침식사 #한끼식사 #감자 #간단요리,159183
r-SOJUyTfnE,여름 깍두기 담글 때 절대 소금으로 절이지마! #음식 #건강 #food,204876
eiBxUV8q2nk,이거 진짜 밥도둑! 염정아 충무김밥 레시피 🌶️ 오징어 어묵무침까지#염정아충무김밥 #충무김밥 #충무김밥레시피 #오징어무침 #어묵무침,222224
VR7zkv_pmHU,재벌들도 한수 배운다는 미자언니 배추겉절이 레시피,183228
Dc4c3GMj6jw,물엿 대신 이걸 넣으세요! 식어도 딱딱해지지 않는 고추장 멸치볶음 맛있게 만드는법,71422
MWhR2H0r7FI,감자의 색다른 변신! 쫄깃한 감자면 만드는 법!,89301
VNZihaG_HQ0,할머니의 레시피~ 고구마줄기김치! 이렇게 맛있다니 깜짝 놀랬다~,85322
F3nlKK_c9yA,속이 꽉 찬 팬케이크 만드는 법,71882
QRTUvaUYVGY,남은 엽떡으로 로제마라엽떡 만들기!🔥 #shorts #엽떡 #자취요리 #요리 #레시피,60774
saiAoZ11OKU,고준희가 매일 아침 마신다는 다이어트 버터커피 만드는 법!,48399
vFooimTe4-E,초보도 실패없는 인생 파김치 만드는 법 #파김치#김치담그기#집밥레시피#요리꿀팁,70041
I7TDj53Hmu4,철판 1초 만에 꽈배기 만드는 법 #shorts,30056
JlyxJrSooNk,평생 써먹는 감칠맛 폭발 소스 만드는 법 #양념장#살림꿀팁#소스레시피,64019
cJgokyivXpI,편안한 카페 팝송과 함께하는 홈카페 케이크 & 디저트 베이킹 모음 | Relaxing Home Cafe Cake & Dessert Baking with Cozy Pop Music,11723
IX1FmQVnCmE,꾸덕한 브라우니와 부드러운 바나나 푸딩의 만남! 바나나 푸딩 브라우니 만들기 | Fudgy Brownies Meet Creamy Banana Pudding Recipe,51158
z73w-tUFQ40,촉촉한 패션후르츠 요거트 케이크 만들기 | 분리없는 파운드 케이크 | Moist Passion Fruit Yogurt Loaf Cake | Smooth Pound Cake,21511
