video_id,title,current_view
BykmpEjgWXI,감자로 만든 쫀득 별미🥔,1465808
Y6_Q_IECwPs,초간단 집밥 레시피 74편 #집밥 #간단레시피 #요리영상 #오늘뭐먹지 #핵꿀팁요리,1699142
JXCAoN48g9U,9인가족 식사준비! 마파도 할매족발 #홈메이드족발 #족발레시피,768948
3zYS1fAWrSg,너무 쉬운 깻잎 양념,2469672
vlpPXUg3_Cw,[⭐️230만⭐️] 식어도굳지않는 꽈리고추멸치볶음 #shrots,2379180
vb-10w-pQ1k,가지가 세상 맛있어지는 '가지강정' 레시피!,2366269
MQ1dgeebAUk,"EP43. ""보쌈이 어려워요?"" 세상 간단한 수육 만드는 방법 대공개! 근데 맛은 끝판왕입니다.",628186
ZIzRlhBP8lc,여름 보양식메뉴 1탄! 11리터 해신탕 #해신탕레시피,674907
ePMLVDvyC24,꽈리고추만 있으면 충분해요! 5분이면 여름 반찬 뚝딱 완성입니다!,237377
VyZ4SAQDonY,완벽한 계란 후라이 만드는 법 🍳,436999
yCEwuAKrf3c,만들어두면 한달은 든든한 양희경 즉석된장 레시피,500943
guil7JfzQPE,맛소금에 버무려 낸장사천재 마늘 기름장 #레시피 #먹방 #k푸드 #간단요리 #요리꿀팁 #황금레시피 #초간단요리,404206
J8xPRuggNB0,전통 중국식 튀김빵 만드는 법 – 맛있는 길거리 음식,580561
-8qL_l94cJ8,냄비든 밥솥이든 OK! 실패 없는 누룽지백숙,115316
nFHj9Qz1D1Y,엽떡st 집에서 만드는 황금레시피,105717
8hzrQ2JMJrk,감자 100배 맛있게 먹는 초간단 방법,263621
Qc6u3WXVAxg,너무 맛있어서 국물까지 싹 비우게 돼요! 아침 대신 감자랑 계란으로 뚝딱 끓여드세요! 😊,56317
VPbIcUtJgcc,"무반죽, 에프/오븐/피자오븐으로 만드는 파누오쪼 | 진짜 파누오쪼 이야기 | Panuozzo, Pizza sandwich",55954
LxUFcZL0eRY,할머니의 레시피~ 깻잎순볶음! 어린 깻잎이 이렇게 맛있다니!,99139
tb3tghObQqI,아이들이 환장하는❗️등갈비 간장조림 레시피❗️양념이 끝내줘요👍,95034
hFokR2t3jLg,너무 간단하지만 입맛 돋우는 최유라 꽈리고추멸치볶음 레시피,82739
Y0POvpmZyBI,"감자 있으면 무조건 이렇게 만들어 드세요 ""세상 간단하고 맛있는 감자요리"" 너무 맛있어서 감자 한 박스가 순식간에 사라집니다",32024
Y4zWJRNBktE,할머니의 건새우~ 꽈리고추조림! 이거 넣고 조리니 더 맛있다!,67437
