video_id,title,current_view
y497T2gSwJw,@먹킷 님의 라면 피자를 만들어봤습니다.,2801812
dUYpq5eTlj0,입맛 당기는~ 학교 앞 '쫄면' 레시피!,1544344
ETnCwCH7DS0,집에 있는 애호박 박살내는 방법,1441638
_Ccdac-OdYU,이혜정 고등어 김치조림 황금레시피#고등어조림 #고등어무조림 #간단요리 #집밥 #김치요리,1056768
Nl57JuzU34U,평범하지 않은 참치 두부조림 레시피 #두부조림 #참치두부조림 #참치요리 #두부요리 #집밥 #반찬 #김미푸드 #밥도둑 #한식 #요리 #푸드 #먹방 #반찬레시피 #음식 #레시피,1128056
CCLQWy5jvM8,집에 있는 재료로 금방 만드는 원팬잡채,980275
osRbxns0tUc,토마토와 양파는 이렇게 만들어놓고 샐러드 대신 매일 드세요! 살빠지고 맛있어서 매일 먹어도 질리지 않아요 👍,293391
FK2P2MvcmT8,"한국인 90%가 잘못 알고 있는 고기 굽는 법 (등심, 삼겹살, 목살 맛있게 굽기)",201154
ZzPai6TlRZs,토마토 스파게티 무조건 맛있게 만드는 법,324486
1Mw2-EfC9Ac,"""이것"" 부었더니 오이가 하루 종일 아삭해요! 양희경이 알려주는 평생 써먹는 오이김치 꿀팁",132608
UfDeGaeQ1Xc,이혜정 토마토 고추장찌개 황금레시피 #레시피 #오늘도요리 #집밥,242725
GCjSQGYoyRI,"깻잎을 전자레인지에 2분만 돌렸을 뿐인데, 온 가족이 이것만 찾습니다",97866
6x5G2HWsWYo,부드러운 깻잎순볶음 정말 쉽습니다😊 알아두면 평생 쓰는 비법 정리,95838
wLHZ1g1UUn8,시장골목 갈치조림 집에서 똑같이 하는 법,237985
rrIKhPSBZw0,이거 만드는법 공개 해줘? 말아?,188544
MiWMR-I6ac0,배라 큐브케이크 1초만에 초코탕후루 만드는법?🤎 #koreanfood #asmr,130591
eZAzxJY9YKo,감자오이 조합 미쳤어요🥔🥒 통밀빵에 올려 먹는 감자오이샐러드#감자오이샐러드 #감자샐러드 #다이어트레시피 #PotatoSalad #HealthyRecipe 🥔🥒,167765
AOuh9tf3RNA,집에서도 식당 맛 그대로! 돼지 목살구이 만드는 법!,144980
mvv91Yw85mE,쫀득한 알감자조림은 이렇게만 따라하세요,154205
5yV8CjhXi9M,"요즘 밥 대신 ""이것"" 먹는 재미에 빠졌어요  오이 맛살 냉채 황금 레시피요즘 밥 대신 ""이것"" 먹는 재미에 빠졌어요  오이 맛살 냉채 황금 레시피",64168
5xnN-74Y26I,청양고추 잔뜩 사와 꼭 해보세요! 특별 비법 고추 다대기 만들기,58748
x2lWwuhUTHU,만 오천 원으로 만드는 오만 원짜리 누룽지닭백숙,122032
KF8qY3ipdUc,10년 매장 비법 양파청 공개합니다.손님들이 자꾸 묻던 그 비법이에요.#양파청 #매장비법 #50대보약 #발효음식 #마음과몸이살아나는집#심신활가,117980
D9e1JKWio00,이틀만에 완성되는 매실장아찌 담그는법,86356
-03wgTxJK_A,요즘 맛있다고 난리난 초간단 김밥 레시피,77467
12tvatwNQR0,-5kg 감량한 초간단 비빔밥 레시피,74237
hNa_WYuBXi0,맛있는 쌈장 이렇게 만들어 드세요 어떻게 먹어도좋은 만능쌈장#shorts,54691
CLPiS_7hGFo,안스방 맨날 어디가지 어디가지 해서 가지요리 해줘봤어요~~ #안씨네 #가지요리 #집밥레시피 #몸보신음식 #육아맘집밥 #오늘저녁메뉴,42029
9IfD5vRRT_w,"불리지 않고 쉽고 빠르게~ 반찬가게 보다 맛있게 만들어 드세요 ""실패 없는 콩자반 황금레시피""",40627
7G0QSo90p9Q,무한대로 흡입 가능한 최은경 오이탕탕이 레시피,34812
