video_id,title,current_view
JPQTclVOEmc,초간단 수박주 황금 레시피 #윤남노레시피 #수박소주 #칵테일,1506984
40RlAHp5-6A,쌈된장이 기가막힌..!! '양배추쌈' 레시피,2000085
fCkEJAudCpE,이연복도 깜짝놀란 장신영 초간단 탕수육 레시피,7242505
sL3c5h1DjaI,급식대가의 비밀이 담긴 메추리알장조림 레시피,3020129
8tJYmoUWzDU,옛날 소금오이지 3년을 보관해도 끄떡없어요,2179183
tBlURkiPBaM,여름에 먹어야 더 맛있는 #크래미오이냉채 #오이냉채 #크래미냉채 #여름별미 #냉채무침 ##크래미요리 #김미푸드 #레시피 #푸드 #한식 #집밥 #반찬 #냉채요리 #오이무침 #food,858576
FK2P2MvcmT8,"한국인 90%가 잘못 알고 있는 고기 굽는 법 (등심, 삼겹살, 목살 맛있게 굽기)",275643
AOuh9tf3RNA,집에서도 식당 맛 그대로! 돼지 목살구이 만드는 법!,567441
QN9SLwLDzCw,혼자 먹기 미안할만큼 맛있다는 급식대가 두부조림 레시피,620625
HoVOQcq-L9E,"식어도 촉촉한 잡곡밥, 비밀은 딱 두 가지였습니다 #생활꿀팁 #건강 #노인건강 #건강정보 #청소비법",548872
mb_aynSnD0M,삶지 말고 쪄보세요! 쫄깃함이 폭발하는 비빔라면 황금레시피!,561720
H_xgV30VRVA,너무 맛있어서 오이 한 박스 또 사러갑니다. 밥 대신 먹으면 맛있는데 살 빠지는 인생 오이 요리 3가지👍,131510
N7X3VTWdkuE,당면 킬러집중!! #콩나물당면잡채 #콩나물당면볶음 #열잡채 #콩나물잡채 #콩나물당면요리 #김미푸드 #집밥 #한식 #당면요리 #콩나물요리 #간식 #잡채만들기 #잡채레시피 #음식,343611
qcsaYsiz6dM,콩나물 전자레인지에 3분만 돌려보세요! 온 가족이 매일 찾는 반찬이 됩니다,130451
lrjvZeDDVtk,오이지는 물 없이 담가야 진짜 맛있습니다!,306212
k-fk_PPFv80,고춧가루 대신 이걸 넣으세요😊 이렇게 맛있는 열무얼갈이김치는 처음 담가볼걸요,106460
bCK2INb7f6M,매년 여름 찾게 될 오이냉국 황금레시피,177897
fk7TSt-UvBM,꽈리고추 소고기 장조림 만드는 법,5092
BTlY5sdLo4Y,여름 최고의 보양식 구수한 삼계탕 만드는 법,1281
-0TgKYf1ezM,할머니의 레시피~ 노각볶음! 정말 간단한데 너무 맛있다~,170475
ZgnFhayM1sE,할머니의 레시피~ 양념 깻잎찜! 부드럽게 쪄서 만드니 더 맛있다~,179400
cQ5qIR8rLx4,[⭐️15만⭐️] 여름김장뚝딱 3포기 배추김치 #shrots,185063
_oq3FIDb16Q,"[급식대가] 메추리알 장조림 레시피 비법 공개(요약본)ㅣENG, CHT, JPN",163888
jcMWnHnJc48,이거 딱 한 숟가락이면 인생 김치찜을 만들 수 있습니다!,63772
vh9dnQEiOnY,부드러운 깻잎순볶음 정말 쉽습니다,125465
AzS64f2rbmA,요즘 만두보다 맛있다고 난리난 노밀가루 레시피,111739
QAiAOIqit3w,단돈 500원으로 명란 소금빵 만드는 법!🧑🏻‍🍳🥐,65455
WBDiLlV_3FI,할머니의 레시피~ 찰밥짓기! 팥대신 좁쌀을 넣으니 더 맛있네~,70944
-03wgTxJK_A,요즘 맛있다고 난리난 초간단 김밥 레시피,89426
d0aImdRWZkw,"평생 써먹는 1등 밥도둑 ""청양고추다대기""",88944
MhCLN7l4ELs,할머니 방식 그대로! 양희경 옛날식 오이지 레시피,82111
sjjBdB2fOzY,부잣집은 과자를 이렇게 만들어 먹더라고요!,38053
J7jo-BTtBq0,고기 맛있게 굽는 방법!,206551
BQe-smVgnfk,진짜 간단한 이 방법만으로 고기가 맛있어집니다!,28303
d9-Yrz0sCP8,14가지🍋 레몬 케이크&디저트 레시피 모음 | 음악 없는 2시간 홈베이킹 ASMR | 14 Lemon Cake&Dessert | 2 hours No Music Baking ASMR,2227
BZ42CCJz9Cw,노오븐 여름 과일 아이스박스 케이크 3가지 No-Bake Summer Fruit Icebox Cakes 3 Ways #Shorts,11290
2hy9YFfneio,"노오븐! 노젤라틴! 여름 과일 아이스박스 케이크 만들기 | 망고, 복숭아, 블루베리 디저트 | No-Bake! No Gelatin! Summer Fruit Icebox Cake",24422
7JL8YFPsTfM,블루베리 라바가 흘러나오는 촉촉한 초콜릿 컵케이크 🫐 Moist Blueberry Lava Chocolate Cupcakes #Shorts,18897
85dEomyiOB8,블루베리 라바 초콜릿 컵케이크 만들기 | 촉촉한 초콜릿 머핀 | Blueberry Lava Chocolate Cupcake Recipe | Moist Chocolate Muffin,38499
