video_id,title,current_view
Ri3gNZGt6B8,전국 짜파게티 대회 1등 레시피 별거 없네요?,594120
rwQI-t6rg-k,김재중이 조카들을 위해 만든 감자 츄로스 핫도그 레시피,1368905
dZSBSYoN3Jc,"강추! 쫄깃쫀득, 새송이버섯이   밥도둑되는 비법#새송이버섯볶음 #새송이버섯#어묵볶음#밥도둑반찬",1470752
qkni5VhhEHY,한고은이 관리할 때 먹는 초간단 계란 요리,773486
a4hLiieU188,찬물로 더 바삭한 치킨 만드는 법,3095405
i1nyiMoFwxc,[⭐️190만⭐️] 짜지않은 된장 청양고추 장아찌 #shrots,1993178
ds1oJVv-KTg,당면 삶지마세요 ⭐️원팬⭐️ 잡채 황금레시피,1124052
0OTYfG_QXdA,중년에 꼭 먹어야 하는 '식초 검은콩' 만드는 법!,739207
ALQd6PZllnE,맛없는 묵은지 이렇게 볶아보세요!,741727
LU41vzosZfc,남은 엽떡 맛있게 먹는 법🔥 #shorts #엽떡 #짜파게티 #자취요리 #집밥,740569
iDbTntmKUJo,반찬가게 열무김치 레시피 부터... 열무국수 + 비빔국수 만능양념장 까지‼️ 이 영상 하나면 충분합니다✨,288880
tNGU20kDa0E,깊은 맛의 비밀 전부 공개! '된장찌개' 레시피!,620437
yvOMkxfBx1w,“맛없는 묵은지 있으면” 이렇게 볶아보세요😊,163073
lweASTGDbDc,요즘 엄마들 사이에서 난리난 불 안쓰는 초간단 레시피! 가스레인지 켜지 마세요! 딱 3가지 재료만 넣어서 말면 끝!,150418
x94bH4KlMNI,이거 먹으려고 감자 한 박스 또 사 왔어요! 요즘 아침마다 난리 난 초간단 감자 레시피! 매일 먹어도 안 질려요,111028
_9UqklyjFlA,오래된 검은 된장 절대 버리지 마세요 명품 된장 만드는 법,211462
_J7dIB_Vz2w,식당 맛 그대로! 아삭한 새콤달콤 무절임 황금레시피!,157842
D_PitTrbw00,“끝까지 아삭해요!” 50년 비법 몽땅 담은 노각무침 황금레시피,17229
eB14NyAZJMI,50년 비법 몽땅 담은 노각무침 황금레시피,131839
_FRE_Rqs-oo,물 안 생기는 오이무침🥒 요즘 SNS 난리난 김선영 셰프 한정식 오이무침 레시피#오이무침 #물안생기는오이무침 #김선영셰프 #오이무침황금레시피 #한정식오이무침,84734
UBVktm1hIBI,폭신폭신 우유 찹쌀떡 황금레시피!,118699
